operator,plan_name,plan_code,data_allowance_raw,data_allowance_normalized,qos_raw,qos_speed,voice_allowance,sms_allowance,base_price_text,base_price,benefit_price_text,benefit_price,plan_type,partnership_flag,network_type,product_group,source_url,collected_at
헬로모바일,The 착한 데이터 USIM 2GB&#40;new&#41;,PDB0000180,2GB,2GB,,,무제한,무제한,"월 10,120원",10120,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,CU USIM 3GB 250분,PDB0000216,3GB,3GB,,,250분,250건,"월 10,230원",10230,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,데이터플러스 10GB,PDB0000181,10GB,10GB,,,기본제공,기본제공,"월 10,780원",10780,,,유심,false,LTE,LTE USIM 패드 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,The 착한 데이터 USIM 300MB,PDB0000118,300GB,300GB,,,무제한,무제한,"월 11,550원",11550,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,헬로 USIM 5GB 200분,PDB0000242,5GB,5GB,,,200분,100건,"월 12,980원",12980,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,데이터플러스 20GB,PDB0000182,20GB,20GB,,,기본제공,기본제공,"월 14,080원",14080,,,유심,false,LTE,LTE USIM 패드 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,LTE USIM 복지 19,PDB0000109,1.5GB,1.5GB,,,200분,200건,"월 14,900원",14900,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,CU USIM 7GB 180분,PDB0000264,7GB,7GB,,,180분,100건,"월 16,800원",16800,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,The 착한 데이터 USIM 100MB,PDB0000127,100GB,100GB,,,무제한,무제한,"월 19,800원",19800,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,조건없는 USIM LTE 수다 750MB,PDB0000116,750GB,750GB,,,130분,무제한,"월 19,800원",19800,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,조건없는 USIM LTE 21,PDB0000083,1.5GB,1.5GB,,,200분,200건,"월 23,100원",23100,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,데이터 걱정없는 USIM 2.5GB,PDB0000265,2.5GB,2.5GB,2.5GB+1Mbps,1Mbps,무제한,무제한,"월 25,100원",25100,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,보편 안심 USIM 15GB,PDB0000266,15GB,15GB,15GB+3Mbps,3Mbps,100분,100건,"월 25,300원",25300,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,착한 페이백 데이터 USIM 1GB,PDB0000131,1GB,1GB,,,무제한,무제한,"월 26,900원",26900,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,조건없는 USIM LTE 26,PDB0000110,2.5GB,2.5GB,,,250분,250건,"월 28,600원",28600,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,헬로 패드 USIM 10GB,PDB0000152,10GB,10GB,,,기본제공,기본제공,"월 31,900원",31900,,,유심,false,LTE,LTE USIM 패드 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,The 착한 데이터 USIM 11GB,PDB0000280,11GB+일2GB,11GB+일2GB,11GB+일2GB+3Mbps,3Mbps,무제한,무제한,"월 33,990원",33990,,,유심,false,LTE,LTE USIM 요금제,https://direct.lghellovision.net/rate/rateViewUsim.do,2026-05-07T13:22:12.597Z
헬로모바일,데이터 걱정없는 일5GB,PDLB000006,일5GB,일5GB,일5GB+4Mbps,4Mbps,무제한,무제한,"월 65,900원",65900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 1GB &#40;I폰 파손 50&#41;,PDLB000367,1GB,1GB,1GB+2Mbps,2Mbps,무제한,무제한,"월 27,400원",27400,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,5G 6GB 200분,PDLB000234,6GB,6GB,,,200분,100건,"월 27,000원",27000,,,휴대폰,false,5G,5G 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,5G 중간요금제 50GB,PDLB000263,50GB,50GB,50GB+2Mbps,2Mbps,무제한,무제한,"월 60,000원",60000,,,휴대폰,false,5G,5G 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,시니어 통화 데이터 넉넉히 4GB,PDLB000167,4GB,4GB,4GB+1Mbps,1Mbps,무제한,무제한,"월 34,100원",34100,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,The 착한 데이터 0GB,PDLB000327,,,,,무제한,무제한,"월 19,900원",19900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,쿠폰팩 5GB,PDLB000374,5GB,5GB,5GB+2Mbps,2Mbps,무제한,무제한,"월 36,700원",36700,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 10GB &#40;I폰 분실/파손 150&#41;,PDLB000358,10GB,10GB,10GB+2Mbps,2Mbps,무제한,무제한,"월 41,300원",41300,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 4.5GB &#40;I폰 파손 50&#41;,PDLB000371,4.5GB,4.5GB,4.5GB+2Mbps,2Mbps,무제한,무제한,"월 34,400원",34400,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,슬림 250MB 50분,PDLB000014,250GB,250GB,,,50분,기본제공,"월 18,900원",18900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,5G 중간요금제 95GB,PDLB000261,95GB,95GB,95GB+3Mbps,3Mbps,무제한,무제한,"월 63,000원",63000,,,휴대폰,false,5G,5G 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,5G 중간요금제 125GB,PDLB000260,125GB,125GB,125GB+4Mbps,4Mbps,무제한,무제한,"월 66,000원",66000,,,휴대폰,false,5G,5G 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,5G 15GB 200분,PDLB000236,15GB,15GB,,,200분,100건,"월 25,000원",25000,,,휴대폰,false,5G,5G 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 11GB &#40;VIP형&#41;,PDLB000360,11GB+일2GB,11GB+일2GB,11GB+일2GB+3Mbps,3Mbps,무제한,무제한,"월 58,800원",58800,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,안심보험 5GB,PDLB000378,5GB,5GB,5GB+2Mbps,2Mbps,무제한,무제한,"월 33,800원",33800,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,쿠폰팩 데이터 더주는 15GB,PDLB000353,15GB,15GB,15GB+2Mbps,2Mbps,무제한,무제한,"월 43,200원",43200,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,데이터 걱정없는 15GB,PDLB000295,15GB,15GB,15GB+2Mbps,2Mbps,무제한,무제한,"월 39,900원",39900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,데이터 더주는 11GB,PDLB000323,11GB+일2GB,11GB+일2GB,11GB+일2GB+3Mbps,3Mbps,무제한,무제한,"월 56,000원",56000,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 10GB &#40;일반형&#41;,PDLB000357,10GB,10GB,10GB+2Mbps,2Mbps,무제한,무제한,"월 40,000원",40000,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,보편 안심 15GB 100분,PDLB000027,15GB,15GB,15GB+3Mbps,3Mbps,100분,100건,"월 47,300원",47300,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,LTE 표준,PDLB000298,,,,,기본제공,50건,"월 16,900원",16900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,5G 통화 맘편히 3GB,PDLB000201,3GB,3GB,,,무제한,무제한,"월 17,000원",17000,,,휴대폰,false,5G,5G 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,슬림 250MB 100분,PDLB000015,250GB,250GB,,,100분,100건,"월 18,700원",18700,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,슬림 500MB 50분,PDLB000257,500GB,500GB,,,50분,50건,"월 19,200원",19200,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,5G 2GB 120분,PDLB000310,2GB,2GB,,,120분,100건,"월 19,900원",19900,,,휴대폰,false,5G,5G 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,슬림 1GB 180분,PDLB000019,1GB,1GB,,,180분,100건,"월 20,100원",20100,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,5G 2GB 200분,PDLB000311,2GB,2GB,,,200분,100건,"월 20,900원",20900,,,휴대폰,false,5G,5G 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,5G 3GB 150분,PDLB000312,3GB,3GB,,,150분,100건,"월 22,000원",22000,,,휴대폰,false,5G,5G 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,5G 10GB 200분,PDLB000235,10GB,10GB,,,200분,100건,"월 22,000원",22000,,,휴대폰,false,5G,5G 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,청소년 안심 1GB 100분,PDLB000309,1GB,1GB,1GB+2Mbps,2Mbps,100분,100건,"월 22,900원",22900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,5G 통화 맘편히 6GB,PDLB000202,6GB,6GB,,,무제한,무제한,"월 23,000원",23000,,,휴대폰,false,5G,5G 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,청소년 안심 1GB,PDLB000308,1GB,1GB,1GB+2Mbps,2Mbps,무제한,무제한,"월 23,900원",23900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,The 착한 데이터 1.3GB,PDLB000008,1.3GB,1.3GB,,,무제한,무제한,"월 24,000원",24000,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,보편 3.5GB 100분,PDLB000021,3.5GB,3.5GB,,,100분,100건,"월 24,000원",24000,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,청소년 24,PDLB000029,500GB,500GB,,,기본제공,1000건,"월 24,750원",24750,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,데이터 걱정없는 1GB,PDLB000296,1GB,1GB,1GB+2Mbps,2Mbps,무제한,무제한,"월 24,900원",24900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,The 착한 데이터 2.5GB,PDLB000258,2.5GB,2.5GB,,,무제한,무제한,"월 25,000원",25000,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,슬림 1GB 100분,PDLB000018,1GB,1GB,,,100분,100건,"월 26,000원",26000,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,5G 통화 맘편히 9GB,PDLB000203,9GB,9GB,,,무제한,무제한,"월 26,000원",26000,,,휴대폰,false,5G,5G 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,안심보험 슬림 1GB 100분,PDLB000379,1GB,1GB,,,100분,100건,"월 26,900원",26900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,The 착한 데이터 3.6GB,PDLB000010,3.6GB,3.6GB,,,무제한,무제한,"월 27,000원",27000,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,쿠폰팩 1GB,PDLB000348,1GB,1GB,1GB+2Mbps,2Mbps,무제한,무제한,"월 27,300원",27300,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 1GB &#40;일반형&#41;,PDLB000365,1GB,1GB,1GB+2Mbps,2Mbps,무제한,무제한,"월 27,400원",27400,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 1GB &#40;VIP형&#41;,PDLB000364,1GB,1GB,1GB+2Mbps,2Mbps,무제한,무제한,"월 28,700원",28700,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 1GB &#40;I폰 분실/파손 150&#41;,PDLB000366,1GB,1GB,1GB+2Mbps,2Mbps,무제한,무제한,"월 28,700원",28700,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,청소년 안심 4.5GB,PDLB000307,4.5GB,4.5GB,4.5GB+2Mbps,2Mbps,무제한,무제한,"월 28,900원",28900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,시니어 통화 데이터 넉넉히 2GB,PDLB000166,2GB,2GB,2GB+1Mbps,1Mbps,무제한,무제한,"월 29,700원",29700,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,시니어 안심보험 4GB,PDLB000381,4GB,4GB,4GB+2Mbps,2Mbps,무제한,무제한,"월 29,900원",29900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,보편 안심 3GB 200분,PDLB000297,3GB,3GB,3GB+2Mbps,2Mbps,200분,100건,"월 30,900원",30900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,데이터 걱정없는 4.5GB,PDLB000180,4.5GB,4.5GB,4.5GB+2Mbps,2Mbps,무제한,무제한,"월 31,900원",31900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,청소년 안심 32,PDLB000028,750GB,750GB,750GB+1Mbps,1Mbps,무제한,무제한,"월 32,890원",32890,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,데이터 걱정없는 5GB,PDLB000325,5GB,5GB,5GB+2Mbps,2Mbps,무제한,무제한,"월 32,900원",32900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,보편 안심 5GB 200분,PDLB000181,5GB,5GB,5GB+2Mbps,2Mbps,200분,100건,"월 33,000원",33000,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,쿠폰팩 4.5GB,PDLB000349,4.5GB,4.5GB,4.5GB+2Mbps,2Mbps,무제한,무제한,"월 34,300원",34300,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 4.5GB &#40;일반형&#41;,PDLB000369,4.5GB,4.5GB,4.5GB+2Mbps,2Mbps,무제한,무제한,"월 34,400원",34400,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 4.5GB &#40;I폰 분실/파손 150&#41;,PDLB000370,4.5GB,4.5GB,4.5GB+2Mbps,2Mbps,무제한,무제한,"월 35,700원",35700,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 4.5GB &#40;VIP형&#41;,PDLB000368,4.5GB,4.5GB,4.5GB+2Mbps,2Mbps,무제한,무제한,"월 35,700원",35700,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,데이터 걱정없는 7GB,PDLB000183,7GB,7GB,7GB+2Mbps,2Mbps,무제한,무제한,"월 35,900원",35900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,데이터 더주는 7GB,PDLB000320,7GB,7GB,7GB+2Mbps,2Mbps,무제한,무제한,"월 36,900원",36900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,보편 안심 10GB 200분,PDLB000182,10GB,10GB,10GB+2Mbps,2Mbps,200분,100건,"월 36,900원",36900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,데이터 걱정없는 10GB,PDLB000294,10GB,10GB,10GB+2Mbps,2Mbps,무제한,무제한,"월 37,500원",37500,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,데이터 더주는 10GB,PDLB000321,10GB,10GB,10GB+2Mbps,2Mbps,무제한,무제한,"월 37,900원",37900,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,쿠폰팩 7GB,PDLB000343,7GB,7GB,7GB+2Mbps,2Mbps,무제한,무제한,"월 38,300원",38300,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,쿠폰팩 10GB,PDLB000344,10GB,10GB,10GB+2Mbps,2Mbps,무제한,무제한,"월 39,300원",39300,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,쿠폰팩 데이터 더주는 7GB,PDLB000351,7GB,7GB,7GB+2Mbps,2Mbps,무제한,무제한,"월 39,300원",39300,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,보편 6GB 100분,PDLB000023,6GB,6GB,,,100분,100건,"월 40,000원",40000,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 10GB &#40;I폰 파손 50&#41;,PDLB000359,10GB,10GB,10GB+2Mbps,2Mbps,무제한,무제한,"월 40,000원",40000,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,쿠폰팩 데이터 더주는 10GB,PDLB000352,10GB,10GB,10GB+2Mbps,2Mbps,무제한,무제한,"월 40,300원",40300,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,데이터 더주는 15GB,PDLB000322,15GB,15GB,15GB+2Mbps,2Mbps,무제한,무제한,"월 40,800원",40800,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,단말보험 10GB &#40;VIP형&#41;,PDLB000356,10GB,10GB,10GB+2Mbps,2Mbps,무제한,무제한,"월 41,300원",41300,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,쿠폰팩 15GB,PDLB000345,15GB,15GB,15GB+2Mbps,2Mbps,무제한,무제한,"월 42,300원",42300,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,데이터 걱정없는 2.5GB,PDLB000003,2.5GB,2.5GB,2.5GB+1Mbps,1Mbps,무제한,무제한,"월 44,000원",44000,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
헬로모바일,보편 10GB 100분,PDLB000025,10GB,10GB,,,100분,100건,"월 45,000원",45000,,,휴대폰,false,LTE,LTE 요금제,https://direct.lghellovision.net/rate/rateViewPhone.do,2026-05-07T13:22:13.390Z
